index,label,text,score
2404,0,なにがいいわからん,0.9358
2405,1,テスト週間中に作業用になるいい曲ないかなーって漁ってたらこんな中毒性あるやつを見つけるなんて最高だわ,0.9824
2406,1,本家の画質良すぎてやばい,0.9798
2407,1,ザ・神曲,0.9319
2408,0,外出た瞬間終わったわ規制が多くて進めないサツ多すぎてお捕まり警備警備多い広島サミット宇品に行きたいなって思いました警備さえなくなれば景色いいのにエキキタに行きたいなって思いましたいやいやと外出たらパトパトパトパト大乱闘あー外出た瞬間終わったわ規制が多くて進めないサツ多すぎてお捕まり警備警備多い広島サミット,0.9605
2409,1,何だ！？この、、中毒性は！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,0.5117
2410,1,一体何を吸ってたらこんな曲作るんや😂俺にも分けてくれ、楽しそう🤣,0.9305
2411,1,最高じゃないすっか😂,0.987
2412,1,この動画好きすぎて定期的にオールルックしてしまうんだが笑,0.9166
2413,1,ハトハトハトハト大乱闘w,0.4913
2414,1,最高の一言につく,0.9767
2415,1,定期定期的にそっと出た瞬間ボカロ独特の発音をそのまま歌詞にするセンスが素敵です。,0.991
2416,1,くっっそ懐かしい感じ。ひと昔前のビーマニとかにありそうな感じがたまらん,0.7767
2417,1,今年ももうそろそろ台風の季節だなぁ去年、かなり強い台風が来た時に外出て傘もって遊んでたことを思い出した()めっちゃ楽しかったなぁ,0.9843
2418,1,唐突に神作画キャベツ出てきて草,0.7314
2419,1,生後半年の息子氏、夜泣きがひどく何をしても泣き止まないこっちもイライラしてきてしまったのでとりあえず心を落ち着かせようとこの曲を流し始めたら息子氏ピタッと泣きやみすーっと寝ましたまさか過ぎてびっくりしたがとりあえず本当にありがとう,0.7512
2420,1,そっとの顔が好き,0.9801
2421,1,めっちゃ伸びてる、見た時50万位だったのに,0.6168
2422,1,ソープ行った瞬間終わったわ,0.4763
2423,0,エッチなロリやなぁ,0.8246
2424,0,風強すぎてお亡くなりってこの場合どういう意味ですか？？？,0.9671
2425,0,英語とか使わんやろ、って思いましたテスト前どの授業も自習ばかりずっと遊びたいなって思いました理科だけ予習したら国語数学社会英語理科がないあーテスト見た瞬間終わったわ頭が悪くて解けれない点数低すぎてお亡くなり定期定期テストオールふぁっきゅー,0.9231
2426,1,今では風の強い春の日はいつもこの曲から始まります。それが私の警報です。完璧で可愛いですね。Noweverywindyspringdaystartswiththissong.That'smyalarm.It'sperfectandcute.,0.9803
2427,1,コロコロ転がるおそらく犬狂おしいほどすこ,0.9006
2428,0,お世辞にも上手いとは言えないリコーダーの音が病みつきになるわ,0.9889
2429,1,久々にニコ動って感じる歌で何かイイね深い意味はないけど何とも言えない共感が良い雰囲気を出してる感じします,0.9874
2430,1,1:15好き,0.9871
2431,1,すばらし❤❤,0.9765
2432,1,きゅうくらりん要素あってツボった,0.9833
2433,1,リコーダーを吹いてたらすごい風がきてリコーダーと一緒にオールバックした😂,0.8352
2434,1,このリコーダーのひょうきんな感じたまらん。,0.8995
2435,1,いつの間にか１０００万超えてたすげぇ,0.7624
2436,0,動ありがちらつくのは俺だけだろうか…,0.8593
2437,0,最近ネタ動画でよく見て気になって来たけどリズムが癖になって頭から離れない😂,0.8941
2438,1,これ好き,0.9894
2439,1,すきなきょくです！！！！,0.9903
2440,1,まって、何週間か前は400万再生されてて伸びすげぇな……って思って今日見に来たら1700万以上再生とか伸びがえぐすぎるw,0.5793
2441,1,mvが天才的すぎる,0.922
2442,1,最後らへんに出てきた虚無ウーパールーパー本当にあるの好き,0.9836
2443,0,疑問なんですけど普通の風邪で自転車は進みますけど強風だったら自転車が進まないのは何故？,0.8594
2444,0,個人用替え歌スマホ変えた瞬間（iphoneSE第二世代→iphone14へ）終わったわゲームのデータ（スタリラ）を消しちゃった引き継ぎミスでお亡くなり別・別・別のゲーム（ヘブバン）をインストール♪,0.4288
2445,0,リコーダーがクセになりますね(^^),0.747
2446,1,コメ欄読む時用のbgmとしても有能なんだけどw,0.5713
2447,1,リコーダーいいなあ。,0.9786
2448,1,なんやこの中毒性のある麻薬型動画は…,0.9525
2449,1,みこちの為の歌です😊,0.6387
2450,0,あと、ワックス付けた後とかも修正が面倒い。トイレから出たくない。,0.9935
2451,1,やっとめっちゃ再生されて良かったですねwwww喜ばしいですwwwww,0.993
2452,1,こういう曲良いよなぁｂ深読みせずにシンプルに聞ける名曲,0.9731
2453,1,この曲は本当に良い曲なので大好きです！この曲を聴いて考えずにはいられません❗これからも続けて、このような素晴らしい曲を作ってほしいです‼️💥💥,0.9904
2454,1,間奏のリコーダーの音のはずし方天才すぎだろ,0.9175
2455,1,リズムとりながら曲に合わせてトライアングルをチンする鳥すき,0.9866
2456,1,10年以上前にボカロ全盛期（自分の中で）だった全私にぶっ刺さってる,0.5182
2457,0,GUNDAMF91と合わせた外で出た瞬間(クロスボーンの襲撃で)終わったわ天気は良いのに(連邦軍の無能で)進めない(ママのドレスの)裾長すぎてお亡くなり定期定期的にウッソ「猫の目か狐目なんか‼️」,0.7063
2458,1,強風だけどスカートの中は見えない。けれど強靭な女の子の内面は、しっかり浮き彫りになってて良いな,0.9254
2459,1,伸びすぎてこの曲だけで登録者爆伸びしてるの突風みたいに登場してそのまま吹き続けていく感じで好き果たしてこの風はどこまで吹くんだろうかw,0.9705
2460,1,ボカロ界隈って「“ネタ曲“は“ガチ曲“より劣ってる」みたいな風潮があって嫌だったんだけど、この曲がそういうの取っ払ってくれればいいなと思ってる今日この頃,0.8235
2461,1,転がっていく塊はいぬですか？かわいいですね,0.9725
2462,1,何しろ音もアニメも可愛いわ感心した,0.9755
2463,1,この曲好き！面白いしリズム感がすっごい！,0.9943
2464,0,影響されて、砂嵐の校庭でリコーダー吹きながら行進するのはやめようね！(2敗),0.7941
2465,1,インスタで地方スーパーの店員さんがお惣菜のセールの店内パフォーマンスで踊るリールが回ってきてすごく不思議な歌で、「ボカロリコーダー」で検索したらしっかり出てきました笑,0.8492
2466,0,ベースクソ気持ちええ,0.9814
2467,1,この人の動画遡ってるとすごい。一回ドカンと伸びてその後再生数少なくなってるのにめげずに続けて再ブレイク！続けるって本当大事なんだなって思った。,0.9846
2468,1,それでも可愛いこの子は最強ってこと,0.9379
2469,0,この曲聞いて思い出したんでコメントします！うちで飼ってるチワワと散歩に行ってて、その日は台風が近づいてる日で暴風の中少しだけ散歩をしました。すると突然の突風、その瞬間チワワの身体が宙に浮いたのです。こりゃダメだと思いすぐ引き返し家族、友達にその話をしても誰も信じてくれません。,0.4792
2470,1,群馬県あるある歌ってるわこれ,0.8592
2471,1,アニメ日常に美術系ソングを2で割った様な感じがする！,0.6996
2472,0,あー今日でた宿題おわったわ演技はいいのに震えないこれ？苦労して終わるかい？蔑視蔑視的に煽るバック宿題の量が多過ぎて終わらず先生に怒られました。子猫のような瞳で先生を見つめました。しかし、彼の心を動かすことはできませんでした。その様子をクラスメートからバカにされました。🖕,0.9843
2473,0,外野オールバックソト出た瞬間終わったわ一塁ベースで止めれない打線強すぎてお亡くなり定期定期的に外野バック次に送りたいなって思いましたソトさえ無くなれば堅いのに(守備)ずっと座りたいなって思いました(キャッチャー)いやいやとソトでたら外(ボール)外(ボール)外(ボール)外(ボール)大炎上ソト出た瞬間終わったわ打撃は良いのに走れない打線強すぎてお亡くなり定期定期的にバックホーム牧出た瞬間も終わったわ当たり悪いのに落ちてこない弾道高すぎてお亡くなり定期定期的にホームラン外野と内野オールバック,0.884
2474,0,マジで出勤時風強いのゴミ。一日中ハゲ散らかるじゃん。,0.9795
2475,1,リコーダーの音外してる感じ好き,0.9614
2476,1,2号兄貴みがありますねぇ,0.7402
2477,1,こういう曲が流行るのはいいことだ,0.9541
2478,1,群馬県人は大共感の歌,0.9331
2479,1,ハトハトハトハト大乱闘がめっちゃ好き笑,0.9811
2480,1,シンプルすぎて考察の余地なしなの好き,0.9889
2481,1,定期定期ってところが大好き大好きって聞こえるのは私だけか,0.5923
2482,1,歌といえばぜったいオールバックしかないから！学校でも歌ってる人何人がいるよ!?❤❤❤❤❤,0.5847
2483,0,なんだろう…全然2分に感じない,0.9101
2484,1,うーたんから来ました！！,0.7777
2485,1,これはとても美しいです、大好きです❤️❤️👍🏻,0.9935
2486,1,5月18日木曜日20時57分1700万回オールバック達成。,0.9262
2487,1,定期的に聴きたくなる,0.9455
2488,1,虚無ウーパー好きやわ,0.9099
2489,1,今日初めて聴いたけど、これは中毒性やばいやつだな…,0.9826
2490,0,ハトがタコに聞こえて頭から離れない…,0.9747
2491,1,言葉に表せない好き。,0.9804
2492,1,強風オールバックってさAmazonprime（アマゾンプライム）になくない？誰かオシエテ😢,0.7696
2493,1,この歌マジでいい曲私もその曲覚えたよ当たり前かだってこの曲人気すぎてみんな知ってるぐらいだしみんな覚えてるよね？,0.9396
2494,1,いい歌,0.9847
2495,0,動ありからきました…ごめんなさい,0.9867
2496,0,低評価やってやったぜ,0.9843
2497,1,この曲がなんで人気なのかがわからないおおおおYoasobiのアイドルよりいいって人も多くて；；誰か良さを教えて！！！！知りたい！！！！！！！,0.7806
