level_0,index,label,text,score
5114,5662,1,上田桃夏さんのカバーから来ました。本家様、おもろすぎです。リズムとテンポも最高です。これはもう中毒になります💜,0.9783
3398,3820,1,気が抜けた感じの曲大好き,0.9904
3008,3318,1,自分の気持ちを素直に歌っているのに、これだけ中毒性が高くなるのは素晴らしいと思う。,0.6095
3940,4441,1,ふたつさんから来た人正直に手上げろ！,0.9374
5830,6415,1,イヤホンで聴いて気づいたけどベースカッコいいな,0.9909
5289,5838,1,何も考えてなさそうな平和なメロディで、途中途中に挟まる少しへなへななリコーダーの音がいい...ごく普通の日常にあるような内容である風が強くて進みづらい、進めないだけが歌詞になってるの好きっていうかこれがおすすめに出てきて、この人の動画見たことあったかな～？って思ってたらバッチリアンダーテールのメドレー動画見てました,0.7818
2914,3224,0,広島原爆の死者数👇👇,0.8309
1626,1869,1,マジで今日外出た瞬間終わったわw,0.505
1577,1820,0,台風なので来ました,0.5183
1992,2273,0,窓出た瞬間終わったわボタン押しても進まないなぜ?突然にお亡くなり?定期定期的にハングアップ,0.9543
620,742,0,この歌やばい中毒になる,0.9535
236,328,1,中毒性高すぎる,0.9938
691,835,0,バズってからCM起用までの短さに闇感じるの勘繰りすぎ？てかもしかして言うて短くない？,0.8647
493,602,1,やっぱ本家の安心感よね,0.9781
1798,2043,1,再生数約2ヶ月で2000万ってすごい,0.862
3217,3545,0,カラスの独特なリズムたたいているのクセになる,0.5356
3691,4178,0,伸び方がえぐい,0.4892
3264,3598,1,ベース好き,0.9792
4548,5074,0,唯一の不穏さが、きゅうくらりんっぽく、白黒で重なるところだけ,0.5869
3794,4285,0,この動き好きすぎてこの真似してたら親に見られてめちゃ気まずかった,0.7569
1413,1654,1,ハトハトハトハト大乱闘が印象強すぎた,0.6936
7390,8123,1,めっちゃ好き,0.9896
6968,7695,1,トライアングルスタンバイ鳥すき,0.9919
5288,5837,1,今日外にいる時間が長かったんだけど、マジでこの曲のまんまだった風強すぎて何回なおしても定期的にオールバックなるのだるすぎた,0.9344
5940,6525,1,押し間違えた時にこの歌ちょっと聴いてたらいつのまにかいつも聴くようになった,0.9082
6554,7265,1,最高,0.9906
3457,3935,1,○き○き的にオール○ック,0.9464
2554,2853,1,サブスク配信希望,0.6869
3351,3724,0,中学校通学の時風強すぎて進めない,0.9842
241,333,1,私はロシア人ですが、この曲が狂うほど好きです。アナの気分が良くなりました。とても素敵なビジュアルです）,0.9916
659,795,1,また再生数伸びるね(CM効果はすごい),0.9783
1224,1461,0,行き：向かい風やんけ！帰りは追い風やな！！帰り：なんで向かい風になるんだよ！！！！,0.7197
1007,1226,1,リコーダーの部分中毒性すごい,0.9895
1695,1940,1,女の子かわいい,0.9869
232,324,1,天才。,0.6917
7410,8143,1,遂にラグトレインのオマージュ作品出てきたな〜,0.8547
964,1183,0,ハトハトハトハト大乱闘,0.5971
3956,4457,0,後ろのピアノの音が巻き舌でﾃﾞｭﾙﾙﾙﾙﾙﾙﾙﾙﾙﾙﾙﾙ!!!!!!!!(？)ってやってるときと同じようなテンポしててクセになる,0.8853
5148,5697,1,おすすめに出してくれてありがとうYouTubeめちゃくちゃ好みの曲に出会えて嬉しいです,0.9938
4247,4753,1,0:15音楽性極めてる鳥さんたちかわいいすき,0.9954
3648,4135,0,群馬の田舎の光景なんだよねぇ…。学校から帰るとき風強すぎて行きは20分なのに帰りは3倍や,0.9206
2543,2842,0,自転車で登校中に風が強すぎて前に進めなくて、風に負けて何度も自転車倒れてその度に荷物はぶちまけるし擦りむいて血は出るしで泣きそうになりながらがんばってがんばって学校に向かって普段の何倍も時間かかってやっと着いたけど当然遅刻だしそんで先生に遅刻の理由を聞かれて「風が強くて遅れました」って言ったら「そんなのが理由になるか！」ってめっちゃ怒られたなあの時の悔しさは忘れられないなるわボケーーー！！,0.9719
1140,1376,1,絵が可愛い,0.9908
4930,5461,0,考察ジャンキーだから何とかこじつけようとしたけど多感な年齢の子が前髪を気にするのも、鳩が敵を打ち倒そうと乱闘するのも、ちょっとおかしな風景に変わりない。でも、本人にとっては世界が終わることくらい重大で、主観的な苦患も客観的な危機も等しく儚いものだということを歌ってるのだ。みたいなことをやっとこさ考えて、無駄なこと考えたなぁ…って思いました。,0.9326
5206,5755,1,歯医者さんもだけど、凄い中毒性あるリズムにかわいいイラストが大好きです◜~◝,0.9794
3387,3794,1,和むわ(^。^)y-.。o○,0.9154
3272,3608,1,maimaiに追加されてほしいこの曲,0.9552
2800,3107,1,イクゥ〜！！がリコーダーの部分なの笑、ゥ,0.7453
6801,7524,1,1:39ここダブルミーニングになってて好き。,0.99
4449,4959,1,中毒性あって好きだわ,0.9889
1838,2085,0,子供達が黙って観ている😮響いてるんだろうなぁー,0.5866
3095,3416,1,この小学生が率直で思ってそうなことをそのまま歌詞にして歌ってる感じホントに好き,0.992
6208,6800,1,やっべえ！この曲毎日来るたびに再生数の上がり幅上がり続けてるじゃん！,0.817
3879,4379,1,リコーダーパート練習したくなる,0.8742
4480,5006,1,ただでさえ伸び速いのにキリ番が近くなるとさらに加速する神曲,0.8667
6488,7138,1,ハトハトハトハト！！！大乱闘！！！が好きすぎる,0.9849
6749,7472,1,シンプルに可愛くて好き,0.9922
1427,1668,0,最近もう新しいコンテンツ追うのしんどくなってきた心に染み渡る……こういうのでいいんだよな…,0.8638
394,491,1,すごい。本当に良い曲。可愛さと支離滅裂が懐かしい感じです。,0.9905
999,1218,0,ついつい口ずさみながら仕事してしまう…！,0.8805
808,1025,0,久々にボカロ？の曲聴いたけどやっぱり人間のがいいな何言ってるのか相変わらずわからんし抑揚もないし一生好きにはなれん,0.915
4170,4674,0,この曲全然中毒性なさすぎる。もう53回も聞いてるのに。全然ハマらないや。,0.9416
6658,7375,1,曲のリズムが好き,0.9859
2393,2680,1,1:54可愛すぎだろ,0.9634
1859,2106,1,キャベツ好き,0.9666
317,410,0,最近、外出た瞬間終わったと感じたのはセミが玄関前に転がっててお亡くなり？してた時ですね。天気は良くても進めないのは定期的にセミファイナルがあるからなんだと。,0.9274
1671,1915,1,この女の子かわいい,0.991
1854,2101,0,高校の時自転車登校で、めちゃめちゃ風強い日あって朝学習(朝礼前に授業入るやつ)に遅刻したことある先生に「家早めに出なさい」って言われたけど、家出た時に気付いたんだしどーしろってんだい！って思ったわそんで朝礼で遅刻したやつ出てこいってなって十人くらいゾロゾロ出てきやがったコレって保険降りますかねー,0.7967
5291,5840,1,定期定期的に聴きたなる,0.9447
3088,3408,1,うーたん(究極体)の方から来ました！,0.8606
1793,2038,0,他の人も言ってるようにこの歌「ただその日にあったことを歌ってる」のかと思ってたけど普通は風強すぎて死ぬことなんてないじゃんこの歌で言う風って「他人からの風当たり」の風なんじゃ…？周りからの風当たりが強すぎて、病んで自○した歌なんじゃないかと思えてきた考えすぎ？,0.5533
2887,3196,0,膝をついてリピートする以外なかろう...,0.7878
53,64,0,歌詞がいまいち意味不明。曲は好きだが。,0.9462
7569,8303,0,この天才なんか聞いたことあるような気がすると思ったら歯医者さんのやつや、歯がぬかれるやつ,0.895
626,748,1,日清コラボのおかげでユキちゃんの声がテレビで聞けて嬉しすぎる,0.9943
3030,3341,1,初期のボカロの頭空っぽにして聞く系の曲ってなんか中毒性あるよね〜😊😊😊,0.7836
4091,4595,1,すんごい曲関係ないけどカスタネット叩いてる(？)カラスが可愛くて好きすぎる。いや、カラス全部好きだわ。,0.9811
2334,2620,1,なんか、好きwww😂😂😂,0.9893
2568,2867,1,神曲,0.9224
7216,7947,1,定期定期定期的に見に来ちゃう,0.8671
715,891,1,夏暑すぎて終わったわカプヌ美味いのに売れてないシーフードだけでも食べて欲しい夏は食っとけシーフード！いいぞ、もっとやれ,0.9517
1811,2056,1,定期的にカムバックしたくなる曲w,0.8512
6535,7245,1,定期的に聞きたくなる,0.7665
5683,6264,1,好き,0.9401
246,338,1,1:16この前アニメネタの動画見てる時になんか見覚えあるキャベツの絵やな〜って思ったらこれやった,0.8054
4431,4940,1,めちゃくちゃ伸びてる笑笑笑笑笑笑すごい！！！！,0.9912
7736,8470,0,ここまで共感できる曲はなかなか無い,0.8422
4444,4954,1,早くApplemusic出してけろ〜〜‼️,0.9693
318,411,0,100万再生されてて伸びるだろな〜って思ってたらもう4000万に近い数字になってやがる…,0.8885
5213,5762,1,曲来た瞬間ハマったわ深くはないのに抜けられないめっちゃ好きすぎてお亡くなり定期定期的にカムバック,0.9907
4209,4713,1,1:11ここのキャベツすき,0.9813
956,1175,1,うわー、非常にクールな曲、著者のおかげで,0.972
7810,8545,1,すき,0.8999
6149,6737,1,出会えてありがとう。,0.9881
6374,6982,0,キャベツが伝説の作画崩壊してるだと……。,0.8801
228,320,0,守若の兄貴しか出てこなねぇ😅,0.5848
5744,6325,1,頼むからAppleMusicで聞かせてくれ,0.5939
2053,2335,0,運動会の日、半袖シャツ👕短パン🩳で行ったら、強風に吹かれました…,0.988
4606,5132,0,最近まじでこれ,0.8376
3595,4078,1,サカナクション感あって好き。って思ってたらこの曲のサカナクションMADあって笑った😂,0.9592
6608,7323,1,すごい好きです,0.9895
4182,4686,0,天気はいいのに不甲斐ない…,0.9946
3764,4254,0,「おはようございあーす」って言いながらドアを開けたら上司がキレてて客が怒ってたときの俺の気持ち,0.9228
4421,4929,1,脳死で聞けるの最高,0.9809
5080,5622,1,イラストも曲も全部めっちゃ可愛い＼(^-^)／,0.9922
2617,2920,0,なんか、昔感やべぇ....初めて聞いたはずなのに変に懐かしさを覚える。。,0.825
226,318,1,yukopiさん歌が神ってるううううう,0.9781
1529,1771,0,この前初めて東京の地下鉄行ったら風強すぎてビビった。,0.9491
7389,8122,1,凄い久々にボカロ曲で笑ったw,0.8601
1914,2173,1,2000万行ったのかすごい,0.5477
7187,7918,1,リコーダーの間奏めっちゃ好きリズムも良くてつい口ずさんじゃうから全部好き日に日に伸びてて凄いなー,0.9923
2789,3096,1,今まで風強い時おでこ全開になるのめっちゃ嫌だったけど、この曲知ってからはオールバック〜♪が勝手に頭の中で流れるようになったから気にならなくなった😂,0.8863
683,827,1,日清CMの「真っ二つにされるイカ」を見てこちらに来てみたら元ネタが「例のキャベツ」でまた笑ってしまったw,0.8197
