text,label,score
声がキツイ,NEGATIVE,0.8615
まさに今日今この瞬間オールバックになってる自分がいる,NEUTRAL,0.8456
最近は歌詞が深すぎて意味を考えさせられる曲が多い中、この曲は「風強くて嫌だね」っていうシンプルなメッセージで好き,POSITIVE,0.9697
何処から漂うジブリのとなりのトトロのオープニング感好き,POSITIVE,0.9821
(⁠＾⁠∇⁠＾⁠)⁠ﾉ⁠♪,NEGATIVE,0.488
遠州の空っ風が吹く浜松市民の歌だね,NEUTRAL,0.5509
3週間弱で1000万回再生増えてんのすげぇな2000万おめでとうございます🎉,POSITIVE,0.9816
よくよく思えばこれが一番良いのかも(誰か代弁してくれ),NEUTRAL,0.5514
ついこの前もうすぐ1000万再生だ〜って思ったら10日前にとっくに達成してるし今もう1600万超えててすげ〜〜〜,POSITIVE,0.939
最後のウーパールーパの虚無好き,POSITIVE,0.6511
鬱アニメで精神がやられてる時に戻ってきてメンタル回復してます・・・・・この中毒性とアホっぽさが癒しなんや・・・・,POSITIVE,0.8781
なんだこの中毒性のある曲は。,NEGATIVE,0.655
イントロないのトレンドだなー,NEUTRAL,0.6333
からすまから😮,NEGATIVE,0.554
群馬県民のための曲,NEUTRAL,0.5888
オールバックがオッズパークに聞こえる〜😅,POSITIVE,0.6517
イナバクモリを思い出した,NEUTRAL,0.9259
永遠に耐久してたい笑,POSITIVE,0.7936
虚無ウーパーかわいい,POSITIVE,0.9847
0:53ここのMV1匹だけ色が違うハトがいるけどみんな一緒にいる。つまり多様性って意味を込めているんですよねわかります,NEUTRAL,0.9062
これぞボカロ曲,NEUTRAL,0.9383
北海道あるあるどんなに吹雪いたりしても休校にも電車も止まらないのに強風だと何故か休校になったりするからぶっちゃけ期待度強風のが上笑,POSITIVE,0.5861
カラスかわいい,POSITIVE,0.9862
オタクのツイートって感じがして好き最後の虚無ウパも好き,POSITIVE,0.9863
気がついたら口ずさんでる,NEGATIVE,0.6505
もはやリコーダーの音を欲してる自分がいる,POSITIVE,0.7816
可愛いしリズム感好きすぎる,POSITIVE,0.9876
数年ぶりに伝説のキャベツ見た…,NEUTRAL,0.8496
学校に遅刻しかけのの主人公学園ドラマみたいにパンくわえてたらぱん落として（あ、終わったな）って言うことを思い出させる曲,NEUTRAL,0.8627
あのキャベツだ。,NEUTRAL,0.9357
小学生の夏休みの日記みたいな歌詞で好き,POSITIVE,0.9892
この曲聴いてると禿げそうになってくる,NEGATIVE,0.8619
即サビの時代だね,NEUTRAL,0.8463
リコーダーパートが好きすぎる,POSITIVE,0.9896
リコーダーのパートで音が下がるところが好きです。,POSITIVE,0.9082
リコーダーがめちゃくちゃ中毒性あって好き,POSITIVE,0.9893
みんなってこんぐらいの時間に見てるんだね,NEUTRAL,0.9196
そういや、ユキちゃんって小学生だっけ暗い系ばっか歌ってたイメージだったから忘れてた,NEGATIVE,0.8606
これを聞くのが日課になった,POSITIVE,0.7631
定期定期的に聞きたくなる♪,POSITIVE,0.9894
何年かに一回異常にハマるボカロ(でいいのかな？)曲来たわw,NEUTRAL,0.794
自転車の場合は虫が顔に当たることがあるのが嫌だな😢,NEGATIVE,0.9936
懐かしい感じもあってとても良いです😆,POSITIVE,0.9916
定期的に聴きに来て定期的にオールバックにさせてしまってごめんな少女よ。,NEGATIVE,0.8574
なんか個人的に好きだわこの曲,POSITIVE,0.988
間違いなく今年一中毒性高い,NEGATIVE,0.9837
いかんwラグトレインとレイニーブーツが頭をよぎってしまうw,NEGATIVE,0.5184
合成の音は少し好きではありませんが、好きには影響しません,NEUTRAL,0.5567
冬場にスキーに行ったのに風強すぎて坂なのに進まない時のことを思い出しましたありがとうございます,POSITIVE,0.6796
㊗️1600万回再生！！！,POSITIVE,0.9804
サビの時にランドセルのベルト部分持った手がひょっこひょっこするのが凄く好き,POSITIVE,0.9912
最近の意味深なボカロとは真逆で、良い意味で何も考えなくて頭空っぽにして聞けるような、深いこと考えずに生きてこうぜって感じがする(語彙力),NEUTRAL,0.4774
女の子イエベだね。,NEGATIVE,0.4992
界隈曲ぽくてこれ好き,POSITIVE,0.9906
ハトの大乱闘スマッシュブラザーズ参戦待ってます,NEUTRAL,0.5874
中毒性あるな,NEGATIVE,0.9797
Yukopi-強風オールバック,NEUTRAL,0.6917
なぜ、これこんな流行ってるんや,NEGATIVE,0.4981
1:11作画崩壊キャベツ1:25きゅうくらりん,NEUTRAL,0.9118
間奏のリズム天国感が好き,POSITIVE,0.9849
「地下に潜りたいな」らへんの拍好き,POSITIVE,0.957
最初見たときポケモンのネモかと思った,NEUTRAL,0.9646
リコーダーの外し具合が良すぎる,POSITIVE,0.9681
キャベツ切った後の「どうだ！これが強風で前髪全部持ってかれた強風オールバックだ！！」みたいな集中線大好き,POSITIVE,0.9779
1番平和なボカロ曲,NEUTRAL,0.7479
ハトの仲間違うの写ってて草w,NEUTRAL,0.8993
絵がマヌケすぎて中毒になるw,NEGATIVE,0.8886
歌愛ユキじゃなきゃこのいい味出せてないな,NEGATIVE,0.7717
中毒性えぐ過ぎてマジやばいwwww,NEGATIVE,0.9679
切ってるキャベツが作画崩壊のそれで草,NEGATIVE,0.8327
なぜかオールバックの状態が炭治郎に見える,NEUTRAL,0.931
生え際ハゲが泣き叫ぶ曲,NEUTRAL,0.9275
1回聴いてからずっと耳に残るんですがどうしてくれるんですかありがとうございます,POSITIVE,0.9584
たまにリコーダーの音が裏返るの癖になる,NEGATIVE,0.6538
誰か、ひさ子で「鉄風、オールバック」作ってくれないかしら,NEUTRAL,0.6993
かわいい😮,POSITIVE,0.9704
リコーダー簡単な曲で出てくんの草,NEUTRAL,0.7249
速度上げて聞くと強風から台風並みの風になる,NEGATIVE,0.7639
結構最近にできたんだ,NEUTRAL,0.5135
伸び方えぐくね？,NEUTRAL,0.594
これなんでこんなに伸びたのか分からん。いい曲なのは間違い無いけど動画としては単純なボカロだからなぁ。,NEUTRAL,0.7383
0:00,NEUTRAL,0.8768
この単純過ぎて逆に意味わからないのがめっちゃ好きだわ,POSITIVE,0.7176
なにこれ面白い笑,POSITIVE,0.9759
やっぱり本家だな。,NEUTRAL,0.8817
なんか、好きwww😂😂😂,POSITIVE,0.9893
1600万再生だぁ,POSITIVE,0.623
これ次のリコーダーの授業に頼もっかな,POSITIVE,0.8774
"KaaiYukiislesserknowntouswesterner’s,butstuffshe’sfeaturedinneverfailstobringasmiletomyface.—>Edit:Irememberwatchingthisat600kviews.Ithoughtitblewupthen,butjeez,it’sover21Millionnow.",POSITIVE,0.4852
0:44からのトラックに初期の水カンみを感じてとても好き,POSITIVE,0.99
キャベツのデザインが例の奴なの好き,POSITIVE,0.9825
面白い歌ですね,POSITIVE,0.9841
あーこの曲が原曲か、バズリ散らかしとる音楽,NEUTRAL,0.7832
はやくSpotifyに追加されて欲しい,POSITIVE,0.7483
ほどに可愛いのにこの曲……これ子供わ可愛い……うわあああ……,POSITIVE,0.9289
『日常』みがあって好き,POSITIVE,0.9929
歌より幼女が良いね。,POSITIVE,0.8869
風で私の傘がだいたい10個ぐらいお亡くなりなった,NEGATIVE,0.9922
調子っ外れのリコーダーや日常系なリリックのせいでネタ曲扱いされているけど、よく聴くと綺麗な旋律でお洒落な曲なんだよねぇ…だからってそこを整えると、ただのノリが良くて小洒落た曲になってしまうのがなんとも…ボカロ曲にはこういうのがあるから面白い,POSITIVE,0.9624
シュゴイ昔の感じ,NEUTRAL,0.8504
今まで聞いたボカロで1番聞き取りにくかった,NEGATIVE,0.9721
おれ？ちょっと前見た時、345万再生くらいだったのに、いつのまにか1500万も超えたんやすげーーーーーや❤,NEGATIVE,0.6888
強風に吹かれてるポメラニアンかわいい,POSITIVE,0.9622
謎の中毒性ww,NEUTRAL,0.6342
俺はないから大丈夫だな,NEGATIVE,0.9092
なんかどっかで見たことあるキャベツ(？)が映ってた気がする,NEUTRAL,0.9391
何だろう……アニメの「日常」感あるよね…,NEUTRAL,0.8887
こういうのでいいんだよこういうので,POSITIVE,0.8771
カラスかわいい、しぱらく脳内ループ不可避、日常的すぎる,POSITIVE,0.8342
風に対してリコーダーで抵抗するの意味わからんくて好き,POSITIVE,0.9712
伝説のキャベツ思い出したわw,POSITIVE,0.6957
2ヶ月前からある曲なのになぜ今になって急に流行りだしたんだろうか...,NEGATIVE,0.7195
絵が可愛ええな,POSITIVE,0.9916
何回も聞ける,NEUTRAL,0.5027
リズムがよすぎるんよ,NEUTRAL,0.7228
ユキちゃんの声だからこそこの歌の良さがまた引き出ると思ってる,POSITIVE,0.9761
イヌのようななにか好き,POSITIVE,0.986
ありがとうございます！久しぶりに無限ループ曲です♪,POSITIVE,0.9901
1:12〜1:18の所某アニメの作画崩壊キャベツで草,NEUTRAL,0.5434
「ハト大乱闘」が全く意味わからんかったけどハトって割とおとなしいからそれが暴れてるってことはとても風が強い様をハトで表してるのか？それはそうと次はキャベツ切ってるのが意味わからんくなってきた可愛いからいいか,NEUTRAL,0.5784
シークレットモードにして「風」って検索したら出てきて草,POSITIVE,0.55
回線ロールバック誰か頼む😊,NEUTRAL,0.9182
あかん2時間に一回聴きたくなる,NEUTRAL,0.6698
この絶妙にツッコミどころが多いところがハマる要素なのかもな,NEUTRAL,0.6621
へったくそなリコーダーが好き,POSITIVE,0.9816
好きな人の前で歌ってやった,POSITIVE,0.9223
30分くらいで歌詞作ってそう,NEUTRAL,0.9163
Spotify?,NEUTRAL,0.9698
いい意味であまり考えてないような曲やけど、歌詞とか意味が結構奥深いところよき,POSITIVE,0.9663
昨日私が住んでるところはサイクロンで風が強すぎでる時これをずっと聞いてた。歌詞まで覚えてしまった。,POSITIVE,0.7854
絵も中毒になるなぁ,NEGATIVE,0.9724
やる気ないダースベイダーみたいな絶妙に下手な笛の音が癖になる,NEGATIVE,0.9491
これ聞いてたらイワシが土から生えてくるんだを思い出した,NEUTRAL,0.7778
面白い曲だな‼︎視覚的にリズムが伝わる感じ手を抜いてる感じして結構こだわってる。音をあえて間抜けな感じがしてるが作り込まれてる。,POSITIVE,0.9535
何この歌流行ってんの？,NEUTRAL,0.913
台風の日に傘差して外でたら数メートル後退した私が通りますよっと……,NEUTRAL,0.54
外出た瞬間終わったわ（着たシャツが裏返し）,NEUTRAL,0.6899
そういえばここ最近「今日風強くね？」って思う瞬間増えた気がする温暖化か？,NEUTRAL,0.9004
湿気クセ毛スーパーカールもお願いします,NEUTRAL,0.9074
0.75以外にいi((((,NEUTRAL,0.5935
あっちゃー,NEUTRAL,0.7135
からすまさんのバーチャルボーイから来ました！！,POSITIVE,0.9555
天才ってまだこの世にいたんだな,NEUTRAL,0.5923
リモートあるやろ,NEUTRAL,0.761
歌詞考察1:32風強すぎてお亡くなり1:41終わったわ1:57虚無上から、登場人物は強風に飛ばされ亡くなったことを推測できます0:28遺体は行方不明で、ちゃんとお墓に入りたいということでしょうか(0:14鳥に遺体をつつかれていることを表現)0:36風さえなければ生きているので身体が体温を保って暖かいということでしょう,NEUTRAL,0.8409
1:56の顔が可愛い,POSITIVE,0.9839
このゆるい感じを求めて定期定期的にカムバックしてしまう。,NEUTRAL,0.8385
一言で言う。リズム画像歌詞神,POSITIVE,0.9756
伝説の作画崩壊キャベツレジェンダリーだ...アイアム中二病,NEGATIVE,0.9871
包丁で切るところ吉田沙保里の風船割り思い出した。,NEUTRAL,0.9118
可愛い、好き,POSITIVE,0.9874
3/15はゆっkの誕生日だ！,POSITIVE,0.9233
作画崩壊キャベツが後世に引き継がれてるのほんと好き,POSITIVE,0.983
次ゲリラ豪雨ストロングホールド説を推す,NEUTRAL,0.9339
