label,text,score
1,風が強いということしか言っていないのにここまで中毒性あるのはすごい,0.7031
1,中毒性がある。素敵なー,0.9721
1,なんだよこれ最高すぎる！,0.9912
-1,なぜ何度も聞きたくなるのかな(⁠・⁠∀⁠・⁠),0.8804
1,瑠璃色キャベツも好き,0.9797
1,鳩大乱闘のところの鳩の戦い方めっちゃおもろいw😊,0.926
1,1:11ここリズム天国みたいで好きすぎる,0.9923
1,女の子の本当の髪型可愛すぎ,0.9891
1,可愛い,0.9908
1,リズム好き😂,0.9683
1,いいうた,0.9311
0,中毒性太强了吧！,0.961
1,カスタネット鳴らすカラスが愛おしすぎて定期的に来る,0.9764
1,中間テストの前日に聞く曲にピッタリだな,0.844
1,絶妙な音外しリコーダーが最高,0.968
1,右下にでできて手を叩いてるのなんかいいな…って思いました,0.9252
1,文字のフォント好き,0.9542
1,DSでやってたメイドインワリオの感すごい,0.6433
-1,誰もキャベツに触れてない(),0.7674
1,偉大なる本家様,0.8847
1,間奏(？)のカスタネットの2拍3連好き。,0.9744
1,この曲って、歌ってるボカロの子がユキちゃんだからこそなんかええ気するんよ。ｼﾗﾝｹﾄﾞ。,0.7695
1,ヤバイ😂頭から離れなくなってしまった😂😂スマホ開く度聞きに来てしまいます😭ハマってしまいました❤❤,0.9814
1,最近流行ってるやつの元ネタみっけ！,0.7442
1,既視感あるキャベツ何回みても好き,0.9872
1,いい曲,0.987
1,作画崩壊キャベツ切ってるのすき,0.9765
1,やっぱ神曲ですネ,0.9854
1,ただ「風が強くてやだ」だけなのにこんな曲を作れるのは才能ある,0.954
-1,ふざけてる歌詞の割にはつまんねぇし、ボカロの声がキモい,0.9613
1,プロセカで収録されて欲しい。1つの曲✨,0.5542
1,めっちゃくちゃ編集うま😂😂,0.9897
1,ロブロックスでもあるよ！,0.8271
1,2分とは思えない満足感,0.4597
1,この何とも言えない表情の女の子可愛い,0.9871
-1,考察しようとしても出来ない曲NO.1,0.7855
1,子供がなんか歌ってたけどこれか！！,0.7789
1,カラスかわいい,0.9862
1,最近のボカロ気に入るのなかったんだけどこれは好きすぎる聴いてて楽しい〜,0.991
1,今日は風凄かったな,0.7679
1,引きこもりには最高の曲だ(？),0.9637
1,動物の役割可愛すぎだろ,0.9747
-1,出遅れた民です,0.9239
-1,ハトハトハトはおかしいですねとはします,0.7856
1,あと1115回視聴で2800万いくの草,0.8317
-1,嫌い,0.9912
1,からすかわいい,0.9908
1,おもしろ,0.4966
1,10回は見れる。,0.7711
1,🤣🤣🤣🤣🤣真顔でコレよっ😂あぐらでリコーダーwwwすんません💦リコーダーハズサナイトぉー😂🤣www,0.7937
1,かわいい,0.9801
-1,強風オ,0.8611
-1,行き：向かい風やんけ！帰りは追い風やな！！帰り：なんで向かい風になるんだよ！！！！,0.7197
1,音楽といい映像といい中毒性がありすぎるw,0.6786
-1,向かい風が嫌すぎて追い風にするって言って家と反対方向に走ってった友達元気かな,0.7212
1,やはりこれだけ再生数ズバ抜けてんのねグルーヴが良きで好き,0.9902
1,毎日聞いても素晴らしい曲ですね😊😊,0.9876
1,これのフル欲しい,0.9154
1,かわいい🎀🎂＼(^-^)／歌ですね😃😊😊❤🎉,0.9882
-1,強風,0.8544
-1,17年も経つのに未だに当てこすりを喰らうキャベツに草を禁じ得ない,0.8962
1,まじでボカロでバズる人はガチモンの天才だよな,0.7508
-1,なんか作画崩壊キャベツ思い出したわ笑,0.568
1,小学校の先生しています。子供達が給食の時間にこの曲を流して、大流行りしています。自分も大ハマりしています。授業進めなくて、終わったわ。,0.819
-1,風邪で前髪ぐちゃぐちゃなの最悪(自分が),0.9883
1,好き,0.9401
-1,うーたんお腹すいたー,0.9423
1,中毒性えぐい,0.9799
1,台風の日に聴きたい曲が西川さんの曲とこの曲になりましたね,0.8107
1,7ヶ月の子供か中々寝付けなかったり機嫌が悪くてぐずったりとすごく困ってたんですけど、旦那が強風オールバックが好きになり何気なしに聞いたり口ずさんでいたら子供に波長があったのか強風オールバックを流すと泣きやみます😊お昼寝でぐずった時も強風オールバックを流すとスっと寝てくれるので本当に助かりました🙇‍♂️赤ちゃんにはポイズンが聞くと聞いて何度かやってはみたんですけど合わなくて逆ギレされました😅神曲を作って頂きありがとうございます！！,0.9646
1,「あーーーむりだぁーー」ってコロコロ転がっていく犬が可愛すぎる🐶,0.9635
1,Kawaiii~❤❤,0.8738
1,リコーダーは上手くなってないとこあるのにベースくそかっこいいな,0.9804
-1,語彙力を失くした世界線のジブリ,0.878
1,本当に大好きー小学校の頃制服のスカートにびゅんびゅん吹く風が太ももに当たる感覚を思い出す-,0.8293
1,感想でリコーダーを使うの斬新ですきすぎ,0.9924
1,0.75倍もよき,0.9731
1,大雨スソオールまくりのバージョンが欲しな...,0.6318
1,カラスのリズム感すき,0.9911
1,へたっぴリコーダー感あるリコーダーの演奏好き,0.9856
-1,何がヒットするかわからない世の中,0.9598
1,いつ聞いても飽きないし何回聞いても言ってること「風が強くて嫌だ」しかないの好きだわ,0.9818
1,ニ、三分で一万あがってる神曲,0.9632
1,好き,0.9401
1,雰囲気はむっちゃ現代だけど、コード進行は王道のIVmaj7ーIII7ーVIm7ーI7で成立してるからたぶん中毒性があるんだろうね。斬新な今風のアイデアと基本！これですな。,0.9648
1,あーのところ好きです,0.9902
1,平和の象徴のハトが大乱闘してるの好き,0.9659
1,ほんとにあったことを音楽にするのいいですねぇ～,0.9607
1,久しぶりに来たら再生数メチャクチャ伸びててワロタ何があったんだｗ激伸び気持ちよすぎだろ！って思いました,0.9873
1,ありがとうございます！,0.9893
-1,高校の時に風強すぎてチャリこげなくて遅刻したクラスメイトと、同じく風で前進めなすぎて信号全部に引っかかって遅刻した部長思い出した,0.8322
1,鳥が可愛い,0.9878
1,TikTokから来たぜ🦠,0.9572
1,こんなに再生回ったら34万回ぐらいの時に見た俺でも古参勢面できんの強すぎる,0.7865
1,この脱力して音程外れまくったとしても良い感じにまとまりそうな曲調……syamuさんに、カラオケで歌ってみて貰いたいものだ。,0.9782
1,初見のときからノリがよきな曲だと思いました,0.9858
1,向かい風に立ち向かわないといけない時絶対これ聞いて頑張ってる,0.6494
-1,1:11ダメだ作画崩壊のキャベツしか思いうかばない,0.9659
1,1:26多重影分身好き,0.9651
1,「猛烈オナラバック」(学校の集会で)ブッ！と出た瞬間終わったわ「パンパン」犯人探しが始まったみんなこっち見てお亡くなり「パンパン」ブゥとブゥと音出してオナラバック！,0.4857
1,サブスクで聴けるようにして〜🙏🏻,0.6916
1,謎の癒し←リコーダーが特に中毒性ありまくりですありがとうございます,0.9405
1,みんな、深読みできないとか言ってるけど、できるだろ？だって、途中のメロンに見えるものはあれはキャベツに違いないそれは彼女のアニメに対する情熱(笑)なんだ,0.7531
1,中(に)出(され)た瞬間♪(人生)終わったわ🎵,0.7602
1,果たしてヴィエを超える事できるかな、と思ったら抜く勢いだった。,0.9042
1,可愛い。一瞬リズム天国を思い出したw,0.9752
1,だれもいないところでこの曲を口ずさみながら手に笛を持った感じにしてスキップみたいなことすると楽しいよ見つかったら終わるけど,0.8926
1,この曲の内容とは関係ないですが聞きたいです。あれは伝説のキャベツですよね？,0.5084
1,「地下に潜りたいな」の後のディレイが好きだ。,0.9552
1,リコーダーソロパートが好きすぎる。,0.9888
1,中毒性ヤバすぎ。ハマってるシーフード絶対食べる‼️,0.8992
1,最近のボカロ曲は、よく分からん歌詞の曲が結構あったり、悲しい歌詞の歌が多いけど、オールバックはサイクリングしてるときの俺の気持ちをそのまま表して好きwww,0.9818
1,絵かわいい,0.9917
1,登校中の強風をイライラからネタに変えた革新的な曲,0.6591
-1,AppleMusicで聴けるようにしてください🥺🥺🥺,0.7095
-1,キャベツやめろw,0.5192
1,リコーダーをぴぽぴぽ鳴らしてるとこめっちゃ好き,0.9876
1,めちゃくちゃ好き、!!!!!!あとはと可愛い❤,0.9949
-1,彼女にセフレバレて終わったわ,0.9726
-1,外出た瞬間終わったわ地面が強すぎて(チャリが)お亡くなり唯一の移動手段なのに、、,0.9843
1,「終わったわ」のパンパンが好き。外出た瞬間終わったわ🙏🙏天気は良いのに進めないのダンスが好きかな？,0.7132
1,鳩が大乱闘してるの面白い,0.9813
1,これオールバック初めて聞いたすごいグッパイ宣言見たい。,0.9783
1,Spotifyにもこの曲入れて欲しいぃ！,0.9812
-1,三三三三(^O^)〜〜←（申し訳程度の髪）,0.5445
1,前owのデスマやってたらピアノでこれ弾いてるやついてビビった,0.6606
-1,どんなMADを聴いても結局ここに戻ってくる呪いにかかってるわ,0.9549
1,この何の意味もないのにすごい名作な感じ初期のニコニコっぽくてすげぇ好き,0.9898
1,中毒性凄くて定期定期的に聴きたくなる,0.4277
1,1年後の自分へまだこの歌の中毒にかかってますか？最高だよね2023年の自分より,0.861
1,キャベツぶった斬るところ好き,0.9865
1,オリジナルを見に来ました～♪,0.9498
1,この曲遠くで聴くとエモく聞こえた,0.8579
1,プペポーすき,0.986
1,天才だな。,0.7623
1,田んぼのど真ん中に高校があっる私にぴったりの曲,0.586
0,この子オリキャラじゃないんだぜ....まあだいたい知ってると思うけど,0.4964
0,めっちゃ場違いで申し訳ないけど、この声ところどころ西くんの声に聞こえない？,0.5561
1,歌声とノリの良いリズムが癖になってしまった。,0.9178
-1,しねしねしねしねしねねしねしねねしねしねしねしねしねしきねしねしねしねしねしねしねしねしねしねしねしねしねしねしねしねしねしねししねしねしへしねしねしへしねしへしへし,0.7128
1,こんなに日常的に共感できる歌詞なのに中毒性ありえん高くてやばい,0.9456
1,Applemusicでこれ聴きたい,0.8881
1,伝説のキャベツ！！！ww,0.9825
